cluster_id,snapshot_date,current_radius,current_points,recent_precip_60d,recent_temp_60d,month,target_growth_90d
22,2006-09-29,71.42884060997325,2,89.45,28.316229508196724,9,0.0
22,2006-10-29,71.42884060997325,2,185.30999999999997,23.79622950819672,10,0.0
22,2006-11-28,71.42884060997325,2,118.70999999999998,18.651639344262296,11,0.0
22,2006-12-28,71.42884060997325,2,55.57,13.298032786885246,12,0.0
22,2007-01-27,71.42884060997325,2,219.17999999999998,9.390983606557375,1,0.0
22,2007-02-26,71.42884060997325,2,171.06000000000003,8.456065573770493,2,0.0
22,2007-03-28,71.42884060997325,2,167.56,12.964918032786885,3,0.0
22,2007-04-27,71.42884060997325,2,240.67000000000002,16.931147540983606,4,0.0
22,2007-05-27,71.42884060997325,2,252.05,19.852622950819676,5,0.0
22,2007-06-26,71.42884060997325,2,345.8499999999999,23.887377049180326,6,0.0
22,2007-07-26,71.42884060997325,2,422.81000000000006,25.374590163934425,7,0.0
22,2007-08-25,71.42884060997325,2,324.43000000000006,26.393442622950815,8,0.0
22,2007-09-24,71.42884060997325,2,162.77999999999997,26.344754098360653,9,0.0
22,2007-10-24,71.42884060997325,2,123.09000000000002,24.637377049180326,10,0.0
22,2007-11-23,71.42884060997325,2,55.17,20.347704918032786,11,0.0
22,2007-12-23,71.42884060997325,2,64.65000000000002,14.323278688524589,12,0.0
22,2008-01-22,71.42884060997325,2,63.65,10.066557377049179,1,0.0
22,2008-02-21,71.42884060997325,2,34.58,10.324754098360659,2,0.0
22,2008-03-22,71.42884060997325,2,89.78000000000002,13.29573770491803,3,0.0
22,2008-04-21,71.42884060997325,2,111.46999999999998,16.93377049180328,4,0.0
22,2008-05-21,71.42884060997325,2,152.74,21.035737704918034,5,0.0
22,2008-06-20,71.42884060997325,2,119.60999999999999,26.33819672131148,6,0.0
22,2008-07-20,71.42884060997325,2,40.290000000000006,29.767377049180325,7,0.0
22,2008-08-19,71.42884060997325,2,109.61000000000001,29.751639344262294,8,0.0
22,2008-09-18,71.42884060997325,2,109.92,28.500819672131147,9,0.0
22,2008-10-18,71.42884060997325,2,98.66,25.39,10,0.0
22,2008-11-17,71.42884060997325,2,56.09,20.64622950819672,11,0.0
22,2008-12-17,71.42884060997325,2,17.1,14.483442622950818,12,0.0
22,2009-01-16,71.42884060997325,2,22.669999999999998,11.159180327868851,1,0.0
22,2009-02-15,71.42884060997325,2,39.419999999999995,11.746557377049179,2,0.0
22,2009-03-17,71.42884060997325,2,95.46000000000001,13.540491803278691,3,0.0
22,2009-04-16,71.42884060997325,2,105.25,15.988688524590167,4,0.0
22,2009-05-16,71.42884060997325,2,154.11,20.484590163934424,5,0.0
22,2009-06-15,71.42884060997325,2,168.58999999999997,24.47770491803279,6,0.0
22,2009-07-15,71.42884060997325,2,89.5,28.555081967213113,7,0.0
22,2009-08-14,71.42884060997325,2,55.67000000000001,31.59885245901639,8,0.0
22,2009-09-13,71.42884060997325,2,180.73,30.147704918032787,9,0.0
22,2009-10-13,71.42884060997325,2,303.48,25.644426229508195,10,0.0
22,2009-11-12,71.42884060997325,2,310.52000000000004,19.698196721311476,11,0.0
22,2009-12-12,71.42884060997325,2,233.64000000000001,13.601311475409837,12,0.0
22,2010-01-11,71.42884060997325,2,104.19000000000001,7.824754098360656,1,0.0
22,2010-02-10,71.42884060997325,2,158.53,7.1726229508196715,2,0.0
22,2010-03-12,71.42884060997325,2,183.92,8.779836065573772,3,0.0
22,2010-04-11,71.42884060997325,2,107.82999999999998,11.872131147540982,4,0.0
22,2010-05-11,71.42884060997325,2,99.32000000000002,17.852295081967213,5,0.0
22,2010-06-10,71.42884060997325,2,150.62,23.4344262295082,6,0.0
22,2010-07-10,71.42884060997325,2,209.57,27.379508196721314,7,0.0
22,2010-08-09,71.42884060997325,2,138.69,29.13491803278689,8,0.0
22,2010-09-08,71.42884060997325,2,226.33999999999997,30.076229508196718,9,0.0
23,2006-06-07,0.0,1,172.6,24.109344262295078,6,0.0
23,2006-07-07,0.0,1,100.20000000000002,26.485081967213112,7,0.0
23,2006-08-06,0.0,1,83.64000000000001,28.82524590163934,8,0.0
23,2006-09-05,0.0,1,48.00000000000001,29.794754098360652,9,0.0
23,2006-10-05,0.0,1,91.32,27.48754098360656,10,0.0
23,2006-11-04,0.0,1,142.64,22.221967213114752,11,0.0
23,2006-12-04,0.0,1,97.5,17.111475409836064,12,0.0
23,2007-01-03,0.0,1,90.31,12.883606557377048,1,0.0
23,2007-02-02,0.0,1,176.16,8.96081967213115,2,0.0
23,2007-03-04,0.0,1,133.38,8.806065573770491,3,0.0
23,2007-04-03,0.0,1,213.01000000000002,14.239180327868851,4,0.0
23,2007-05-03,0.0,1,304.7100000000001,17.609508196721308,5,0.0
23,2007-06-02,0.0,1,228.57,20.07344262295082,6,0.0
23,2007-07-02,0.0,1,322.3,23.986229508196722,7,0.0
23,2007-08-01,0.0,1,409.91999999999996,25.284262295081966,8,0.0
23,2007-08-31,0.0,1,369.02000000000004,25.892622950819668,8,0.0
23,2007-09-30,0.0,1,198.47999999999996,25.81901639344262,9,0.0
23,2007-10-30,0.0,1,100.74000000000001,23.322786885245904,10,0.0
23,2007-11-29,0.0,1,50.92000000000001,18.85344262295082,11,0.0
23,2007-12-29,0.0,1,32.27,14.026065573770492,12,0.0
23,2008-01-28,0.0,1,24.439999999999998,10.771475409836066,1,0.0
23,2008-02-27,0.0,1,19.79,11.776229508196721,2,0.0
23,2008-03-28,0.0,1,57.129999999999995,15.074918032786886,3,0.0
23,2008-04-27,0.0,1,96.38000000000001,18.307868852459016,4,0.0
23,2008-05-27,0.0,1,93.19,22.74672131147541,5,0.0
23,2008-06-26,0.0,1,60.40999999999999,27.09262295081967,6,0.0
23,2008-07-26,0.0,1,76.29,29.27950819672131,7,0.0
23,2008-08-25,0.0,1,164.88,28.46885245901639,8,140.32788749616003
23,2008-09-24,0.0,1,115.83000000000001,27.1372131147541,9,140.32788749616003
23,2008-10-24,0.0,1,57.78,24.15737704918033,10,140.32788749616003
23,2008-11-23,140.32788749616003,2,41.04,19.655737704918028,11,0.0
23,2008-12-23,140.32788749616003,2,9.139999999999999,14.155081967213112,12,0.0
23,2009-01-22,140.32788749616003,2,18.07,11.555901639344262,1,0.0
23,2009-02-21,140.32788749616003,2,24.169999999999998,12.334754098360655,2,0.0
24,2006-07-11,0.0,1,119.61999999999998,26.862459016393444,7,0.0
24,2006-08-10,0.0,1,113.53000000000002,28.837704918032788,8,0.0
24,2006-09-09,0.0,1,43.830000000000005,29.836065573770487,9,0.0
24,2006-10-09,0.0,1,84.36,27.612786885245896,10,0.0
24,2006-11-08,0.0,1,171.10999999999999,21.96459016393442,11,0.0
24,2006-12-08,0.0,1,131.04,15.682459016393445,12,0.0
24,2007-01-07,0.0,1,110.55,12.22032786885246,1,0.0
24,2007-02-06,0.0,1,209.25,8.88016393442623,2,0.0
24,2007-03-08,0.0,1,114.5,8.926229508196721,3,192.61797189406659
24,2007-04-07,0.0,1,214.93,14.655573770491804,4,192.61797189406659
24,2007-05-07,0.0,1,299.47,18.603114754098357,5,192.61797189406659
24,2007-06-06,192.61797189406659,2,265.08,20.792786885245903,6,0.0
24,2007-07-06,192.61797189406659,2,386.05,24.322131147540986,7,0.0
24,2007-08-05,192.61797189406659,2,386.59000000000003,25.825409836065575,8,0.0
24,2007-09-04,192.61797189406659,2,260.4,26.458196721311477,9,0.0
24,2007-10-04,192.61797189406659,2,121.06,26.29688524590164,10,0.0
24,2007-11-03,192.61797189406659,2,84.57000000000001,22.944262295081966,11,0.0
24,2007-12-03,192.61797189406659,2,76.39999999999999,17.849672131147543,12,0.0
24,2008-01-02,192.61797189406659,2,65.64,12.90639344262295,1,0.0
24,2008-02-01,192.61797189406659,2,41.05999999999999,9.736229508196722,2,0.0
24,2008-03-02,192.61797189406659,2,35.730000000000004,11.588688524590163,3,0.0
24,2008-04-01,192.61797189406659,2,91.41,14.97344262295082,4,0.0
24,2008-05-01,192.61797189406659,2,143.95000000000002,18.164426229508198,5,0.0
24,2008-05-31,192.61797189406659,2,148.68,22.63475409836066,5,0.0
24,2008-06-30,192.61797189406659,2,99.3,27.68639344262295,6,34.39532692285715
24,2008-07-30,192.61797189406659,2,51.12,30.069016393442624,7,34.39532692285715
24,2008-08-29,192.61797189406659,2,120.96,29.345081967213112,8,34.39532692285715
25,2006-12-13,0.0,1,63.760000000000005,15.114262295081968,12,0.0
25,2007-01-12,0.0,1,99.92000000000002,11.869508196721311,1,0.0
25,2007-02-11,0.0,1,175.54,9.023770491803278,2,0.0
25,2007-03-13,0.0,1,210.98000000000002,9.671639344262294,3,0.0
25,2007-04-12,0.0,1,232.01999999999998,14.848032786885247,4,150.0718816939769
25,2007-05-12,0.0,1,235.01999999999995,18.805901639344267,5,150.0718816939769
25,2007-06-11,0.0,1,228.64999999999998,21.927704918032784,6,150.0718816939769
25,2007-07-11,150.0718816939769,2,359.25,24.378524590163934,7,34.56147718058321
25,2007-08-10,150.0718816939769,2,393.33,25.427704918032784,8,34.56147718058321
25,2007-09-09,150.0718816939769,2,353.8,25.870983606557377,9,34.56147718058321
25,2007-10-09,184.63335887456012,3,200.5,25.69606557377049,10,0.0
25,2007-11-08,184.63335887456012,3,46.82,22.242786885245902,11,0.0
25,2007-12-08,184.63335887456012,3,46.150000000000006,17.37409836065574,12,0.0
25,2008-01-07,184.63335887456012,3,32.470000000000006,13.050655737704915,1,0.0
25,2008-02-06,184.63335887456012,3,24.3,10.62672131147541,2,39.63892686945036
25,2008-03-07,184.63335887456012,3,31.150000000000006,12.429016393442625,3,39.63892686945036
25,2008-04-06,184.63335887456012,3,61.68,16.030491803278693,4,39.63892686945036
25,2008-05-06,224.27228574401047,4,92.03,19.37049180327869,5,0.0
25,2008-06-05,224.27228574401047,4,85.91000000000001,24.008032786885245,6,0.0
25,2008-07-05,224.27228574401047,4,63.87,28.21196721311475,7,0.0
25,2008-08-04,224.27228574401047,4,76.62,29.31377049180328,8,0.0
25,2008-09-03,224.27228574401047,4,160.59,28.314918032786885,9,0.0
25,2008-10-03,224.27228574401047,4,115.53999999999999,26.474754098360652,10,0.0
25,2008-11-02,224.27228574401047,4,45.07,22.745409836065573,11,0.0
25,2008-12-02,224.27228574401047,4,40.74,18.040983606557376,12,0.0
25,2009-01-01,224.27228574401047,4,11.049999999999997,13.50836065573771,1,0.0
25,2009-01-31,224.27228574401047,4,18.63,10.98622950819672,1,0.0
25,2009-03-02,224.27228574401047,4,21.93,12.612786885245901,3,0.0
25,2009-04-01,224.27228574401047,4,91.78,15.527377049180327,4,0.0
25,2009-05-01,224.27228574401047,4,174.01999999999998,18.053114754098363,5,0.0
25,2009-05-31,224.27228574401047,4,151.97,21.972131147540985,5,0.0
25,2009-06-30,224.27228574401047,4,81.47000000000001,26.772950819672133,6,0.0
25,2009-07-30,224.27228574401047,4,54.14,30.011967213114755,7,0.0
25,2009-08-29,224.27228574401047,4,56.68,30.86393442622951,8,0.0
25,2009-09-28,224.27228574401047,4,187.04999999999998,27.685409836065574,9,0.0
25,2009-10-28,224.27228574401047,4,371.67999999999995,22.16475409836065,10,0.0
25,2009-11-27,224.27228574401047,4,293.11,17.11934426229508,11,0.0
25,2009-12-27,224.27228574401047,4,115.57999999999998,11.083114754098359,12,0.0
25,2010-01-26,224.27228574401047,4,108.13,7.293770491803279,1,0.0
25,2010-02-25,224.27228574401047,4,184.89000000000001,6.71016393442623,2,0.0
25,2010-03-27,224.27228574401047,4,190.1,9.345245901639345,3,0.0
25,2010-04-26,224.27228574401047,4,130.26,15.203606557377048,4,0.0
25,2010-05-26,224.27228574401047,4,146.04999999999998,21.044262295081968,5,143.7521970996934
25,2010-06-25,224.27228574401047,4,134.51,25.735081967213112,6,143.7521970996934
25,2010-07-25,224.27228574401047,4,160.72,27.99196721311475,7,143.7521970996934
25,2010-08-24,368.0244828437039,5,135.03,29.6972131147541,8,0.0
25,2010-09-23,368.0244828437039,5,225.31999999999996,29.08065573770492,9,0.0
25,2010-10-23,368.0244828437039,5,214.41000000000003,24.243442622950823,10,0.0
25,2010-11-22,368.0244828437039,5,23.919999999999998,19.17245901639344,11,64.56826987120945
25,2010-12-22,368.0244828437039,5,13.9,14.684098360655737,12,64.56826987120945
25,2011-01-21,368.0244828437039,5,72.9,10.351475409836066,1,64.56826987120945
25,2011-02-20,432.59275271491333,6,82.91,8.641311475409836,2,0.0
25,2011-03-22,432.59275271491333,6,12.629999999999999,13.029508196721311,3,0.0
25,2011-04-21,432.59275271491333,6,12.009999999999998,20.05311475409836,4,0.0
25,2011-05-21,432.59275271491333,6,42.959999999999994,23.27754098360656,5,0.0
25,2011-06-20,432.59275271491333,7,34.92999999999999,27.08688524590164,6,0.0
25,2011-07-20,432.59275271491333,7,38.01,30.388524590163936,7,0.0
25,2011-08-19,432.59275271491333,7,39.239999999999995,31.44065573770492,8,0.0
25,2011-09-18,432.59275271491333,7,18.02,31.330491803278687,9,0.0
25,2011-10-18,432.59275271491333,7,98.32,27.345737704918037,10,0.0
25,2011-11-17,432.59275271491333,7,108.49000000000001,20.716393442622955,11,0.0
25,2011-12-17,432.59275271491333,7,115.94,14.7672131147541,12,0.0
25,2012-01-16,432.59275271491333,7,135.91,10.853442622950821,1,0.0
25,2012-02-15,432.59275271491333,7,130.23,10.49672131147541,2,0.0
25,2012-03-16,432.59275271491333,7,176.9,13.385901639344263,3,0.0
25,2012-04-15,432.59275271491333,7,157.96,17.751967213114753,4,0.0
25,2012-05-15,432.59275271491333,7,222.08999999999997,21.745573770491806,5,0.0
25,2012-06-14,432.59275271491333,7,158.81,24.747704918032785,6,0.0
25,2012-07-14,432.59275271491333,7,120.42999999999999,27.635081967213118,7,0.0
25,2012-08-13,432.59275271491333,7,109.26,29.464262295081973,8,0.0
25,2012-09-12,432.59275271491333,7,58.269999999999996,29.461147540983603,9,0.0
25,2012-10-12,432.59275271491333,7,187.93000000000004,25.733934426229506,10,0.0
25,2012-11-11,432.59275271491333,7,173.85,21.183606557377047,11,0.0
25,2012-12-11,432.59275271491333,7,25.58,17.51065573770492,12,0.0
25,2013-01-10,432.59275271491333,7,86.28,12.447704918032786,1,0.0
25,2013-02-09,432.59275271491333,7,90.63000000000001,11.10049180327869,2,0.0
25,2013-03-11,432.59275271491333,7,32.14,12.515573770491802,3,0.0
25,2013-04-10,432.59275271491333,7,73.39,14.958360655737705,4,0.0
25,2013-05-10,432.59275271491333,7,108.55000000000001,18.385081967213118,5,0.0
25,2013-06-09,432.59275271491333,7,169.03999999999996,22.240655737704916,6,0.0
25,2013-07-09,432.59275271491333,7,142.32999999999998,26.878524590163938,7,0.0
25,2013-08-08,432.59275271491333,7,89.97,29.191967213114754,8,0.0
25,2013-09-07,432.59275271491333,7,82.46000000000001,29.792786885245906,9,0.0
25,2013-10-07,432.59275271491333,7,143.92999999999998,27.54049180327869,10,0.0
25,2013-11-06,432.59275271491333,7,264.68,22.149508196721314,11,0.0
25,2013-12-06,432.59275271491333,7,192.32999999999998,15.138196721311479,12,0.0
25,2014-01-05,432.59275271491333,7,64.4,9.16983606557377,1,0.0
25,2014-02-04,432.59275271491333,7,23.540000000000003,7.443770491803279,2,0.0
25,2014-03-06,432.59275271491333,7,18.720000000000002,9.224426229508198,3,0.0
25,2014-04-05,432.59275271491333,7,37.37000000000001,13.211803278688524,4,0.0
25,2014-05-05,432.59275271491333,7,45.510000000000005,18.316393442622953,5,0.0
25,2014-06-04,432.59275271491333,7,189.51,22.127868852459017,6,0.0
25,2014-07-04,432.59275271491333,7,228.38999999999996,25.613606557377054,7,0.0
25,2014-08-03,432.59275271491333,7,93.45,28.262459016393443,8,0.0
26,2006-12-20,0.0,1,47.709999999999994,14.400327868852461,12,168.61650824203508
26,2007-01-19,0.0,1,203.57999999999998,10.39377049180328,1,168.61650824203508
26,2007-02-18,168.61650824203508,2,207.0,7.646229508196722,2,0.0
26,2007-03-20,168.61650824203508,2,134.99000000000004,11.059508196721312,3,0.0
26,2007-04-19,168.61650824203508,2,227.94,16.10655737704918,4,0.0
26,2007-05-19,168.61650824203508,2,209.74,19.53262295081967,5,42.67347960223694
26,2007-06-18,168.61650824203508,2,284.28,23.230819672131148,6,42.67347960223694
26,2007-07-18,168.61650824203508,2,410.25,25.061803278688526,7,42.67347960223694
26,2007-08-17,211.28998784427202,3,365.87,26.12934426229508,8,0.0
26,2007-09-16,211.28998784427202,3,236.22000000000003,26.33852459016393,9,0.0
26,2007-10-16,211.28998784427202,3,112.42,25.613934426229505,10,0.0
26,2007-11-15,211.28998784427202,3,40.169999999999995,21.62786885245902,11,0.0
26,2007-12-15,211.28998784427202,3,83.65,15.74016393442623,12,0.0
26,2008-01-14,211.28998784427202,3,67.71000000000001,11.399672131147542,1,0.0
26,2008-02-13,211.28998784427202,3,25.29,9.838688524590163,2,0.0
26,2008-03-14,211.28998784427202,3,76.63000000000001,11.79,3,0.0
26,2008-04-13,211.28998784427202,3,103.91000000000003,16.177049180327867,4,0.0
26,2008-05-13,211.28998784427202,3,135.91,20.27901639344263,5,0.0
26,2008-06-12,211.28998784427202,3,136.28,24.548688524590165,6,0.0
26,2008-07-12,211.28998784427202,3,93.74999999999999,28.80295081967213,7,0.0
26,2008-08-11,211.28998784427202,3,56.36,30.267868852459014,8,0.0
26,2008-09-10,211.28998784427202,3,110.05000000000001,29.246393442622942,9,0.0
26,2008-10-10,211.28998784427202,3,104.63000000000001,26.215081967213116,10,0.0
26,2008-11-09,211.28998784427202,3,51.46000000000001,21.93295081967213,11,0.0
26,2008-12-09,211.28998784427202,3,45.379999999999995,16.35016393442623,12,0.0
26,2009-01-08,211.28998784427202,3,32.300000000000004,12.260163934426231,1,0.0
26,2009-02-07,211.28998784427202,3,22.68,10.863442622950819,2,0.0
26,2009-03-09,211.28998784427202,3,24.84,13.194590163934429,3,0.0
26,2009-04-08,211.28998784427202,3,118.24,15.788032786885246,4,0.0
26,2009-05-08,211.28998784427202,3,199.25,18.718032786885246,5,0.0
26,2009-06-07,211.28998784427202,3,161.21,23.05688524590164,6,0.0
26,2009-07-07,211.28998784427202,3,90.05000000000001,27.755901639344266,7,0.0
26,2009-08-06,211.28998784427202,3,60.33,31.28147540983607,8,0.0
26,2009-09-05,211.28998784427202,3,65.67,31.04704918032787,9,0.0
26,2009-10-05,211.28998784427202,3,255.43,27.089016393442627,10,0.0
26,2009-11-04,211.28998784427202,3,405.6700000000001,20.908852459016394,11,0.0
26,2009-12-04,211.28998784427202,3,275.9800000000001,15.56639344262295,12,0.0
26,2010-01-03,211.28998784427202,3,120.83,10.006229508196723,1,0.0
26,2010-02-02,211.28998784427202,3,116.76999999999998,6.910819672131149,2,0.0
26,2010-03-04,211.28998784427202,4,171.17,7.058032786885247,3,0.0
26,2010-04-03,211.28998784427202,4,153.40000000000003,10.425573770491805,4,0.0
26,2010-05-03,211.28998784427202,4,112.21,16.548032786885248,5,0.0
26,2010-06-02,211.28998784427202,4,114.3,22.346721311475402,6,0.0
26,2010-07-02,211.28998784427202,4,171.13,26.77622950819672,7,0.0
26,2010-08-01,211.28998784427202,4,194.45000000000002,28.475081967213114,8,0.0
26,2010-08-31,211.28998784427202,4,111.39,30.130163934426236,8,0.0
26,2010-09-30,211.28998784427202,4,228.44000000000003,28.724754098360656,9,0.0
26,2010-10-30,211.28998784427202,4,214.48,23.49344262295082,10,0.0
26,2010-11-29,211.28998784427202,4,22.790000000000003,18.32950819672131,11,0.0
26,2010-12-29,211.28998784427202,4,41.25000000000001,13.033278688524591,12,0.0
26,2011-01-28,211.28998784427202,4,88.68,9.022459016393444,1,0.0
26,2011-02-27,211.28998784427202,4,83.48000000000002,9.326721311475408,2,0.0
26,2011-03-29,211.28998784427202,4,20.03,14.475737704918032,3,0.0
26,2011-04-28,211.28998784427202,4,12.75,20.774754098360656,4,0.0
26,2011-05-28,211.28998784427202,4,64.49,23.95196721311476,5,0.0
26,2011-06-27,211.28998784427202,4,87.95,27.52295081967213,6,0.0
26,2011-07-27,211.28998784427202,4,37.620000000000005,31.465245901639342,7,115.91403692840592
26,2011-08-26,211.28998784427202,5,7.690000000000001,32.805901639344256,8,115.91403692840592
26,2011-09-25,211.28998784427202,5,7.989999999999999,31.604426229508196,9,115.91403692840592
27,2007-02-12,0.0,1,209.70999999999998,8.958524590163933,2,0.0
27,2007-03-14,0.0,1,212.59,9.564754098360657,3,355.6025671441418
27,2007-04-13,0.0,1,221.02999999999997,15.161639344262294,4,355.6025671441418
27,2007-05-13,0.0,1,202.26,19.098688524590163,5,355.6025671441418
27,2007-06-12,355.6025671441418,2,247.45999999999998,22.233278688524596,6,0.0
27,2007-07-12,355.6025671441418,2,392.29999999999995,24.70754098360656,7,0.0
27,2007-08-11,355.6025671441418,2,386.58,25.933934426229506,8,0.0
27,2007-09-10,355.6025671441418,2,251.77,26.50868852459017,9,0.0
27,2007-10-10,355.6025671441418,2,125.17999999999999,26.114590163934423,10,0.0
27,2007-11-09,355.6025671441418,2,56.85999999999999,22.101803278688525,11,0.0
27,2007-12-09,355.6025671441418,2,74.11,16.8872131147541,12,0.0
27,2008-01-08,355.6025671441418,2,67.82000000000001,12.549672131147542,1,0.0
27,2008-02-07,355.6025671441418,2,40.96999999999999,9.848688524590164,2,0.0
27,2008-03-08,355.6025671441418,2,53.44,11.363934426229509,3,0.0
27,2008-04-07,355.6025671441418,2,97.56,15.504426229508194,4,0.0
27,2008-05-07,355.6025671441418,2,139.57,19.162622950819674,5,0.0
27,2008-06-06,355.6025671441418,2,143.54000000000002,23.657540983606555,6,0.0
27,2008-07-06,355.6025671441418,2,87.32,28.335737704918028,7,0.0
27,2008-08-05,355.6025671441418,2,54.0,30.204754098360656,8,0.0
27,2008-09-04,355.6025671441418,2,115.55,29.394590163934428,9,0.0
27,2008-10-04,355.6025671441418,2,95.25000000000001,27.046557377049176,10,0.0
27,2008-11-03,355.6025671441418,2,56.15,22.78344262295082,11,0.0
27,2008-12-03,355.6025671441418,2,56.7,17.61245901639344,12,0.0
27,2009-01-02,355.6025671441418,2,21.35,12.997704918032786,1,0.0
27,2009-02-01,355.6025671441418,2,22.939999999999998,10.592950819672131,2,0.0
27,2009-03-03,355.6025671441418,2,36.75,12.225245901639346,3,0.0
27,2009-04-02,355.6025671441418,2,118.0,15.494098360655737,4,0.07807151025014036
27,2009-05-02,355.6025671441418,2,198.94,18.218360655737705,5,0.07807151025014036
27,2009-06-01,355.6025671441418,3,161.57999999999998,22.019016393442616,6,0.07807151025014036
27,2009-07-01,355.68063865439194,5,85.11000000000001,27.104754098360658,7,0.0
27,2009-07-31,355.68063865439194,5,67.11,30.714590163934428,7,0.0
27,2009-08-30,355.68063865439194,5,66.14,31.275081967213115,8,0.0
27,2009-09-29,355.68063865439194,5,218.8,27.878360655737705,9,0.0
27,2009-10-29,355.68063865439194,5,410.14,22.235901639344263,10,0.0
27,2009-11-28,355.68063865439194,5,293.94000000000005,17.07688524590164,11,0.0
27,2009-12-28,355.68063865439194,5,113.84,11.007213114754096,12,0.0
27,2010-01-27,355.68063865439194,7,98.69,7.324098360655738,1,0.0
27,2010-02-26,355.68063865439194,7,167.62,6.618852459016393,2,0.0
27,2010-03-28,355.68063865439194,7,198.42999999999998,9.289016393442624,3,0.0
27,2010-04-27,355.68063865439194,7,124.91999999999999,15.322295081967212,4,0.0
27,2010-05-27,355.68063865439194,7,92.93,21.216065573770493,5,0.0
27,2010-06-26,355.68063865439194,7,110.59,26.086557377049182,6,0.0
27,2010-07-26,355.68063865439194,7,180.89,28.431639344262294,7,0.0
27,2010-08-25,355.68063865439194,8,151.41,29.9711475409836,8,0.0
27,2010-09-24,355.68063865439194,8,247.86000000000004,29.353934426229507,9,0.0
27,2010-10-24,355.68063865439194,8,215.01999999999998,24.484754098360657,10,0.0
27,2010-11-23,355.68063865439194,8,30.04,19.097540983606557,11,0.0
27,2010-12-23,355.68063865439194,8,19.14,14.27606557377049,12,0.0
27,2011-01-22,355.68063865439194,8,88.71,9.776885245901639,1,172.0532137324675
27,2011-02-21,355.68063865439194,8,101.97999999999999,8.405901639344263,2,172.0532137324675
27,2011-03-23,355.68063865439194,8,19.220000000000002,13.134262295081966,3,172.0532137324675
27,2011-04-22,527.7338523868594,9,14.459999999999999,19.898852459016396,4,0.0
27,2011-05-22,527.7338523868594,10,62.23,23.233442622950825,5,0.0
27,2011-06-21,527.7338523868594,10,83.44999999999999,27.295081967213115,6,0.0
27,2011-07-21,527.7338523868594,10,41.24999999999999,31.005409836065567,7,0.0
27,2011-08-20,527.7338523868594,10,38.11,32.39196721311475,8,0.0
27,2011-09-19,527.7338523868594,10,7.949999999999999,32.129016393442626,9,0.0
27,2011-10-19,527.7338523868594,10,73.34,27.726721311475412,10,0.0
27,2011-11-18,527.7338523868594,10,80.86,21.102622950819665,11,0.0
27,2011-12-18,527.7338523868594,10,125.87,14.843278688524588,12,0.0
27,2012-01-17,527.7338523868594,10,160.51999999999998,10.830327868852459,1,0.0
27,2012-02-16,527.7338523868594,10,156.38,10.56688524590164,2,0.0
27,2012-03-17,527.7338523868594,10,214.10999999999996,13.53360655737705,3,0.0
28,2007-05-08,0.0,1,299.91999999999996,18.71655737704918,5,83.33025746162724
28,2007-06-07,0.0,1,248.3,21.175245901639347,6,83.33025746162724
28,2007-07-07,0.0,1,397.01,24.339344262295082,7,83.33025746162724
28,2007-08-06,83.33025746162724,2,386.5900000000001,25.86,8,0.0
28,2007-09-05,83.33025746162724,2,258.90000000000003,26.46950819672131,9,0.0
28,2007-10-05,83.33025746162724,2,121.06,26.273770491803276,10,0.0
28,2007-11-04,83.33025746162724,2,62.199999999999996,22.864262295081968,11,0.0
28,2007-12-04,83.33025746162724,2,76.4,17.59491803278689,12,0.0
28,2008-01-03,83.33025746162724,2,65.64,12.641639344262295,1,0.0
28,2008-02-02,83.33025746162724,2,41.05999999999999,9.834262295081967,2,0.0
28,2008-03-03,83.33025746162724,2,41.92,11.7527868852459,3,0.0
28,2008-04-02,83.33025746162724,2,91.25999999999999,15.213114754098358,4,0.0
28,2008-05-02,83.33025746162724,2,142.18,18.232131147540983,5,57.09988037665997
28,2008-06-01,83.33025746162724,2,148.65,22.77344262295082,6,57.09988037665997
28,2008-07-01,83.33025746162724,2,99.68,27.748524590163935,7,57.09988037665997
28,2008-07-31,140.4301378382872,4,51.72999999999999,30.090491803278688,7,0.0
29,2007-05-15,0.0,1,208.70000000000002,19.325737704918033,5,46.38036300596185
29,2007-06-14,46.38036300596185,2,250.80999999999997,22.568524590163936,6,0.0
29,2007-07-14,46.38036300596185,2,409.44,24.781803278688525,7,0.0
29,2007-08-13,46.38036300596185,2,385.59,26.007704918032786,8,0.0
29,2007-09-12,46.38036300596185,2,258.71,26.381475409836067,9,0.0
29,2007-10-12,46.38036300596185,2,125.13000000000001,25.897868852459013,10,0.0
29,2007-11-11,46.38036300596185,2,40.349999999999994,21.971639344262293,11,0.0
29,2007-12-11,46.38036300596185,2,78.49999999999999,16.6944262295082,12,0.0
29,2008-01-10,46.38036300596185,2,67.71000000000001,12.205409836065574,1,0.0
29,2008-02-09,46.38036300596185,2,38.33999999999999,9.749016393442618,2,0.0
29,2008-03-10,46.38036300596185,2,76.62,11.372131147540982,3,0.0
29,2008-04-09,46.38036300596185,2,102.68,15.903770491803277,4,0.0
29,2008-05-09,46.38036300596185,2,141.4,19.681311475409842,5,0.0
29,2008-06-08,46.38036300596185,2,143.23000000000002,23.874262295081966,6,0.0
29,2008-07-08,46.38036300596185,2,97.02,28.457049180327868,7,0.0
29,2008-08-07,46.38036300596185,2,54.86,30.21524590163934,8,0.0
29,2008-09-06,46.38036300596185,2,111.5,29.333278688524587,9,0.0
29,2008-10-06,46.38036300596185,2,103.42,26.885573770491803,10,0.0
